Affymetrix Gene ID,index,Y,O2,Old,O2/Y,Old/Y,Score(d),q-value (%),FlyBase,Gene Symbol,LocusLink,EC Number,Biological Process (GO),Cellular Component (GO),Molecular Function (GO),Pathways KEGG,InterPro,Pfam,BLOCKS,SCOP
142260_at,1061,112,127,65,1.1,-1.7,2.494705674,0.012093869,FBgn0003132,Pp1-13C,48531,EC:3.1.3        ,6470 // protein amino acid dephosphorylation // inferred from direct assay /// 6470 // protein amino acid dephosphorylation // non-traceable author statement,164 // protein phosphatase type 1 complex // inferred from sequence similarity,"4722 // protein serine/threonine phosphatase // non-traceable author statement /// 8598 // protein phosphatase type 1, catalyst // inferred from direct assay /// 8420 // CTD phosphatase // extended:Unknown; 3.1.3.16; 1.06e-117 /// 16787 // hydrolase // extended:Unknown; Metallophos; 4.6e-43 /// 8420 // CTD phosphatase // extended:Unknown; 3.1.3.16; 5e-125",,IPR006185 // Serine/threonine-specific protein phosphatase /// IPR006186 // Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase family /// IPR004843 // Metallo-phosphoesterase,Metallophos // Calcineurin-like phosphoesterase;4.6e-43,IPB000934 // Serine/threonine specific protein phosphatase;3.5e-160,d1fjma_ // d.159.1.3 // Protein phosphatase-1 (PP-1) ;7.3e-118
154230_at,13031,177,170,104,-1.0,-1.7,2.786259878,0.012093869,FBgn0035925,CG5797,,,,,,,,,,
147965_at,6766,214,242,125,1.1,-1.7,4.956344678,0.012093869,FBgn0035196,CG9129,38138,,,,,,,,"IPB001007 // von Willebrand factor, type C repeat;0.0038",
145602_at,4403,93,112,54,1.2,-1.7,5.383751857,0.012093869,FBgn0031367,CG15623,33360,,,,,,,,,
146306_at,5107,241,267,141,1.1,-1.7,3.918845842,0.012093869,FBgn0032464,CG5075,34695,,,221 // hydrogen-transporting ATPase V1 domain // inferred from sequence similarity,3936 // hydrogen-transporting two-sector ATPase // extended:Unknown; ATP-synt_ab_N; 1.6e-17 /// 260 // hydrogen-translocating V-type ATPase // inferred from sequence similarity,,"IPR000793 // H+-transporting two-sector ATPase, alpha/beta subunit, C-terminal /// IPR004100 // H+-transporting two-sector ATPase, alpha/beta subunit,N-terminal /// IPR000194 // H+-transporting two-sector ATPase, alpha/beta subunit, central region /// IPR005725 // ATP synthase V-type, A subunit","ATP-synt_ab_C // ATP synthase alpha/beta chain, C termin;5.3e-46  /// ATP-synt_ab_N // ATP synthase alpha/beta family, beta-ba;1.6e-17  /// ATP-synt_ab // ATP synthase alpha/beta family, nucleot;6e-176","IPB003255 // ATP synthase beta subunit, C-terminal;7.7e-13",d1fx0a3 // c.37.1.11 // Central domain of alpha and beta subunits of F1 ATP synthase ;5.87e-83
145146_at,3947,200,280,117,1.4,-1.7,6.691878392,0.012093869,FBgn0030677,CG8198,32513,,,,,,"IPR000361 // Protein of unknown function, HesB/YadR/YfhF",HesB-like // HesB-like domain;5.9e-45,,
149356_at,8157,79,74,46,-1.1,-1.7,4.190017057,0.012093869,FBgn0037388,CG14676,40729,,,,,,,,,
143070_at,1871,57,64,33,1.1,-1.7,5.255031207,0.012093869,FBgn0000093,Mst77F,40304,,,,,,,,IPB001535 // Arenavirus glycoprotein;0.004,
143704_s_at,2505,520,574,305,1.1,-1.7,5.265941532,0.012093869,FBgn0013300,Mst35Ba,34866,,,,3677 // DNA binding // inferred from sequence similarity,,,,,
151875_at,10676,432,399,255,-1.1,-1.7,3.723388964,0.012093869,FBgn0010213,Sod2,36878,EC:1.15.1.1     ,6801 // superoxide metabolism // non-traceable author statement,5759 // mitochondrial matrix // non-traceable author statement,"8383 // manganese superoxide dismutase // non-traceable author statement /// 4784 // superoxide dismutase // non-traceable author statement /// 4785 // copper, zinc superoxide dismutase // extended:Unknown; 1.15.1.1; 1.42e-78 /// 4785 // copper, zinc superoxide dismutase // extended:Unknown; 1.15.1.1; 3.9e-80",,IPR001189 // Manganese and iron superoxide dismutase,"sodfe // Iron/manganese superoxide dismutases, alpha-;1.8e-52  /// sodfe_C // Iron/manganese superoxide dismutases, C-term;1.4e-67",IPB001189 // Manganese and iron superoxide dismutase (SODM);6.2e-87,d1ap6a2 // d.44.1.1 // Mn superoxide dismutase (MnSOD) ;3.52e-39  /// d1ap6a1 // a.2.11.1 // Mn superoxide dismutase (MnSOD) ;9.72e-30
145919_at,4720,52,51,31,-1.0,-1.7,5.313917911,0.012093869,FBgn0031849,CG11327,33940,,,,,,,,,
152391_at,11192,38,36,22,-1.1,-1.7,4.133423225,0.012093869,FBgn0039797,CG1340,43645,,6413 // translational initiation // inferred from sequence similarity,5829 // cytosol // inferred from sequence similarity,3723 // RNA binding // inferred from sequence similarity /// 3743 // translation initiation factor // inferred from sequence similarity /// 3676 // nucleic acid binding // extended:Unknown; rrm; 1.4e-09 /// 3676 // nucleic acid binding // extended:Unknown; rrm; 5e-11,,IPR000504 // RNA-binding region RNP-1  (RNA recognition motif),"rrm // RNA recognition motif. (a.k.a. RRM, RBD, or;1.4e-09  /// rrm // RNA recognition motif. (a.k.a. RRM, RBD, or;5e-11",,
153863_at,12664,667,693,393,1.0,-1.7,5.376183244,0.012093869,FBgn0036087,CG14155,,,,,,,,,,
152647_at,11448,884,1051,522,1.2,-1.7,7.250671818,0.012093869,FBgn0039426,CG5443,,,,,,,,,,
152703_at,11504,73,75,43,1.0,-1.7,5.434398408,0.012093869,FBgn0034127,CG7848,36839,EC:1.1.1.40     ,,,4470 // malic enzyme // extended:Unknown; malic; 2.4e-22 /// 4473 // malate dehydrogenase (oxaloacetate decarboxylating) (NADP+) // inferred from sequence similarity,MAP00620 // Pyruvate metabolism /// MAP00710 // Carbon fixation,IPR001891 // Malic oxidoreductase,"malic // Malic enzyme, N-terminal domain;2.4e-22  /// malic_N // Malic enzyme, NAD binding domain;3.1e-31",IPB001891 // Malic enzymes;1.5e-183,d1do8a1 // c.2.1.7 // Mitochondrial NAD(P)-dependenent malic enzyme ;9.59e-79  /// d1do8a2 // c.58.1.3 // Mitochondrial NAD(P)-dependenent malic enzyme ;9.49e-84
146973_at,5774,1102,989,651,-1.1,-1.7,3.110174559,0.012093869,FBgn0033570,CG7712,36159,EC:1.6.5.3      ,,5748 // NADH dehydrogenase complex (ubiquinone) (sensu Eukarya) // inferred from sequence similarity,8137 // NADH dehydrogenase (ubiquinone) // inferred from sequence similarity,MAP00130 // Ubiquinone biosynthesis /// MAP00190 // Oxidative phosphorylation,,,,
149640_at,8441,612,752,362,1.2,-1.7,5.438474832,0.012093869,FBgn0037828,CG14690,41285,,6605 // protein targeting // extended:inferred from electronic annotation; MAS20; 0.0062,5742 // mitochondrial outer membrane translocase complex // inferred from sequence similarity,5386 // carrier // inferred from electronic annotation,,IPR002056 // Protein import receptor MAS20,MAS20 // MAS20 protein import receptor;0.0062,,
151132_at,9933,110,113,65,1.0,-1.7,4.529888512,0.012093869,FBgn0040648,CG11666,50121,,,,,,,,,
154546_at,13347,2,1,1,-1.5,-1.7,4.425379226,0.012093869,FBgn0037807,CG6293,41259,,,,5215 // transporter // extended:inferred from electronic annotation; an_ur_permease; 2.3e-86 /// 8520 // L-ascorbate:sodium symporter // inferred from sequence similarity,,IPR006043 // Xanthine/uracil/vitamin C permease family /// IPR006042 // Xanthine/uracil permease family,xan_ur_permease // Permease family;2.3e-86,IPB000444 // Xanthine/uracil permeases family;9.7e-32,
145692_at,4493,3047,3092,1804,1.0,-1.7,5.490476665,0.012093869,FBgn0031505,CG12400,33528,EC:1.6.5.3      ,,5748 // NADH dehydrogenase complex (ubiquinone) (sensu Eukarya) // inferred from sequence similarity,8137 // NADH dehydrogenase (ubiquinone) // inferred from sequence similarity,MAP00130 // Ubiquinone biosynthesis /// MAP00190 // Oxidative phosphorylation,,,,
152954_at,11755,126,130,75,1.0,-1.7,4.986379355,0.012093869,FBgn0032769,CG10750,35206,,,,,,,,,
146805_at,5606,2619,3010,1552,1.1,-1.7,3.610305369,0.012093869,FBgn0033286,CG2127,35811,,,,,,,,,
148555_at,7356,151,157,90,1.0,-1.7,5.629568806,0.012093869,FBgn0036132,CG18587,39249,,,,,,,,,
145935_at,4736,118,121,70,1.0,-1.7,3.985403817,0.012093869,FBgn0031878,CG9188,33979,,,,,,,,,
151188_at,9989,1,1,1,1.1,-1.7,4.482967883,0.012093869,FBgn0040711,CG15409,50184,,,,,,,,,
146792_at,5593,9272,9160,5501,-1.0,-1.7,9.405966685,0.012093869,FBgn0033268,Obp44a,35789,,,,5549 // odorant binding // extended:inferred from electronic annotation; PBP_GOBP; 0.0055,,"IPR006170 // Pheromone/general odorant binding protein, PBP/GOBP",PBP_GOBP // PBP/GOBP family;0.0055,,d1c3za_ // a.39.2.1 // Thp12-carrier protein ;5.11e-24
151248_at,10049,2716,3454,1612,1.3,-1.7,5.984792529,0.012093869,FBgn0040775,CG12158,50248,,,,,,,,,
148074_at,6875,207,252,123,1.2,-1.7,3.358258499,0.012093869,FBgn0035384,CG2113,38356,,,,,,,,,
146170_at,4971,33,36,20,1.1,-1.7,3.405160779,0.012093869,FBgn0032269,CG7363,34455,,,,,,,,,
142311_at,1112,267,316,159,1.2,-1.7,5.257474697,0.012093869,FBgn0017456,Ubc84D,40900,,6512 // ubiquitin cycle // inferred from sequence similarity,,4840 // ubiquitin conjugating enzyme // inferred from sequence similarity /// 4840 // ubiquitin conjugating enzyme // non-traceable author statement,,IPR000608 // Ubiquitin-conjugating enzymes,UQ_con // Ubiquitin-conjugating enzyme;1.8e-49,,d1c4zd_ // d.20.1.1 // Ubiquitin conjugating enzyme ;5.11e-41
146424_at,5225,61,52,36,-1.2,-1.7,4.178777615,0.012093869,FBgn0032664,CG5755,35081,,,,,,IPR001993 // Mitochondrial substrate carrier,,IPB001993 // Mitochondrial energy transfer proteins (carrier protein);5.9e-07,
155112_at,13913,1786,1795,1064,1.0,-1.7,8.561594239,0.012093869,FBgn0038570,CG7217,42167,,,5777 // peroxisome // inferred from sequence similarity,16209 // antioxidant // inferred from sequence similarity,,IPR000866 // Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen,AhpC-TSA // AhpC/TSA family;1.9e-08,IPB000866 // AhpC/TSA family;1.3e-12,d1hd2a_ // c.47.1.10 // Peroxiredoxin 5 ;1.53e-44
143896_at,2697,845,916,504,1.1,-1.7,4.390755104,0.012093869,FBgn0017566,ND75,31762,EC:1.6.5.3      ,"6120 // oxidative phosphorylation, NADH to ubiquinone // non-traceable author statement",5748 // NADH dehydrogenase complex (ubiquinone) (sensu Eukarya) // inferred from sequence similarity /// 5747 // respiratory chain complex I (sensu Eukarya) // non-traceable author statement /// 5748 // NADH dehydrogenase complex (ubiquinone) (sensu Eukarya) // non-traceable author statement,3954 // NADH dehydrogenase // non-traceable author statement /// 8137 // NADH dehydrogenase (ubiquinone) // inferred from sequence similarity /// 8042 // iron-sulfur electron transfer carrier // non-traceable author statement /// 8137 // NADH dehydrogenase (ubiquinone) // non-traceable author statement,MAP00130 // Ubiquinone biosynthesis /// MAP00190 // Oxidative phosphorylation,"IPR001917 // Aminotransferase, class-II /// IPR001467 // Prokaryotic molybdopterin oxidoreductase /// IPR001041 // Ferredoxin /// IPR000283 // Respiratory-chain NADH dehydrogenase 75 Kd subunit",fer2 // 2Fe-2S iron-sulfur cluster binding doma;2.8e-10  /// molybdopterin // Molybdopterin oxidoreductase;2.6e-05,IPB001309 // ICE-like protease (caspase) p20 domain;0.0014,"d1g8ka2 // c.81.1.1 // Arsenite oxidase large subunit ;3.02e-46  /// d1feha2 // d.15.4.2 // Fe-only hydrogenase, N-terminal domain ;6.95e-48"
149415_at,8216,190,187,113,-1.0,-1.7,4.471128269,0.012093869,FBgn0037461,CG15177,40810,,,,5509 // calcium ion binding // extended:inferred from electronic annotation; fhand; 0.14,,IPR002048 // Calcium-binding EF-hand,efhand // EF hand;4.6e-09,IPB002048 // EF-hand family;0.0013,
144352_at,3153,42,43,25,1.0,-1.7,4.169849647,0.012093869,FBgn0029535,CG14635,31032,,,,,,,,,
152084_at,10885,392,381,234,-1.0,-1.7,3.737917679,0.012093869,FBgn0028560,sut4,36055,,,,5351 // sugar porter // inferred from sequence similarity /// 5215 // transporter // extended:inferred from electronic annotation; sugar_tr; 1.5e-95 /// 5355 // glucose transporter // inferred from sequence similarity,,IPR003663 // Sugar transporter /// IPR005829 // Sugar transporter superfamily /// IPR005828 // General substrate transporter,sugar_tr // Sugar (and other) transporter;1.5e-95,"IPB000576 // Proton/sugar symporter, LacY family;0.0069",
148673_at,7474,222,236,132,1.1,-1.7,5.145256927,0.012093869,FBgn0036310,CG10969,39451,,,,,,"IPR001230 // Prenyl group binding site (CAAX box) /// IPR000005 // Helix-turn-helix, AraC type",,IPB002360 // Involucrin;0.0025,
146415_at,5216,227,254,135,1.1,-1.7,6.45171852,0.012093869,FBgn0032654,CG15147,35069,,,,,,,,,
152997_at,11798,320,375,191,1.2,-1.7,7.165058957,0.012093869,FBgn0032869,CG17470,35321,,,,,,,,,
144664_at,3465,978,906,585,-1.1,-1.7,2.595373923,0.012093869,FBgn0029975,CG1444,31703,EC:1.1.1        ,,,16491 // oxidoreductase // extended:Unknown; adh_short; 6.1e-43 /// 16229 // steroid dehydrogenase // inferred from sequence similarity,,IPR002198 // Short-chain dehydrogenase/reductase SDR /// IPR002347 // Glucose/ribitol dehydrogenase,adh_short // short chain dehydrogenase;6.1e-43,IPB002198 // Short-chain dehydrogenase/reductase (SDR) superfamily;3.4e-10,
149664_at,8465,329,329,197,1.0,-1.7,5.058890393,0.012093869,FBgn0037862,CG4706,41326,EC:4.2.1.3      ,,5739 // mitochondrion // inferred from sequence similarity,3994 // aconitate hydratase // inferred from sequence similarity,MAP00020 // Citrate cycle (TCA cycle) /// MAP00630 // Glyoxylate and dicarboxylate metabolism /// MAP00720 // Reductive carboxylate cycle (CO2 fixation),"IPR000573 // Aconitate hydratase, C-terminal /// IPR001030 // Aconitate hydratase, N-terminal",aconitase // Aconitase family (aconitate hydratase);1.8e-243  /// Aconitase_C // Aconitase C-terminal domain;1.2e-70,IPB000573 // Aconitase C-terminal domain;2.1e-28,"d7acn_1 // c.8.2.1 // Aconitase, C-terminal domain ;1.94e-59  /// d7acn_2 // c.83.1.1 // Aconitase, first 3 domains ;2.52e-171"
152187_at,10988,115,101,69,-1.1,-1.7,6.442232986,0.012093869,FBgn0038224,CG3321,41745,,,16470 // hydrogen-translocating F-type ATPase complex (sensu Eukarya) // inferred from sequence similarity,16467 // hydrogen-translocating F-type ATPase // inferred from sequence similarity,,,,,
154179_at,12980,105,92,63,-1.1,-1.7,4.110077701,0.012093869,FBgn0037746,CG8478,41194,,,,,,"IPR000822 // Zn-finger, C2H2 type","zf-C2H2 // Zinc finger, C2H2 type;5.6e-09","IPB000822 // Zinc finger, C2H2 type;0.0019",
145717_at,4518,327,370,196,1.1,-1.7,4.935950633,0.012093869,FBgn0031545,CG3213,33574,,,,,,IPR001209 // Ribosomal protein S14,,PR00021 // Small proline-rich protein signature;0.00084,
142831_at,1632,180,251,108,1.4,-1.7,6.837697444,0.012093869,FBgn0035139,CG13891,38066,,,,,,,,,
153309_at,12110,340,386,204,1.1,-1.7,3.374738993,0.012093869,FBgn0037001,CG6020,40272,EC:1.6.5.3      ,,5748 // NADH dehydrogenase complex (ubiquinone) (sensu Eukarya) // inferred from sequence similarity,8137 // NADH dehydrogenase (ubiquinone) // inferred from sequence similarity,MAP00130 // Ubiquinone biosynthesis /// MAP00190 // Oxidative phosphorylation,,,IPB003866 // Isoflavone reductase;9.3e-06,d1udc__ // c.2.1.2 // Uridine diphosphogalactose-4-epimerase (UDP-galactose 4-epimerase) ;1.38e-33
148499_at,7300,415,441,249,1.1,-1.7,5.063061444,0.012093869,FBgn0036056,CG6709,39166,,,,,,,,,
142266_at,1067,105,96,63,-1.1,-1.7,3.158133709,0.012093869,FBgn0035836,CG7919,,,,,,,,,,
152243_at,11044,51,56,31,1.1,-1.7,4.28306394,0.012093869,FBgn0032061,CG9314,34198,EC:1.11.1.6     ,,,4096 // catalase // inferred from sequence similarity,MAP00380 // Tryptophan metabolism /// MAP00680 // Methane metabolism,IPR002226 // Catalase,catalase // Catalase;1.9e-79  /// catalase // Catalase;1.1e-248,IPB002226 // Catalase;2.1e-167,d4blca_ // e.5.1.1 // Catalase I ;6.04e-117  /// d4blca_ // e.5.1.1 // Catalase I ;8.78e-192
150188_at,8989,120,117,72,-1.0,-1.7,2.670917783,0.012093869,FBgn0038697,CG3581,42315,,,,,,,,,
143870_at,2671,851,683,512,-1.2,-1.7,4.379126466,0.012093869,FBgn0016119,ATPsyn-Cf6,42759,EC:3.6.1.34     ,6818 // hydrogen transport // non-traceable author statement,"276 // proton-transporting ATP synthase complex, coupling factor F(0) (sensu Eukarya) // non-traceable author statement /// 5739 // mitochondrion // non-traceable author statement /// 276 // proton-transporting ATP synthase complex, coupling factor F(0) (sensu Eukarya) // inferred from sequence similarity",3936 // hydrogen-transporting two-sector ATPase // non-traceable author statement /// 3936 // hydrogen-transporting two-sector ATPase // inferred from sequence similarity,MAP00193 // ATP synthesis /// MAP02040 // Flagellar assembly /// MAP03070 // Type III secretion system,,,,
144791_at,3592,172,202,104,1.2,-1.7,3.207427558,0.012093869,FBgn0030190,CG2908,31959,,,,,,,,,
146469_at,5270,113,129,68,1.1,-1.7,4.749177747,0.012093869,FBgn0032740,CG15172,35167,,,,,,,,,
150904_at,9705,173,191,104,1.1,-1.7,4.01819745,0.012093869,FBgn0039792,CG2267,43639,,,,,,,,,
145423_at,4224,17,21,10,1.2,-1.7,3.535579172,0.012093869,FBgn0031108,CG15459,33036,,,,,,,,IPB001523 // 'Paired box' domain;0.0072,
151812_at,10613,5773,5958,3479,1.0,-1.7,6.382266047,0.012093869,FBgn0016691,Oscp,41845,EC:3.6.1.34     ,15986 // ATP synthesis coupled proton transport // non-traceable author statement,5753 // proton-transporting ATP synthase complex (sensu Eukarya) // non-traceable author statement /// 5753 // proton-transporting ATP synthase complex (sensu Eukarya) // inferred from sequence similarity,3936 // hydrogen-transporting two-sector ATPase // non-traceable author statement /// 3936 // hydrogen-transporting two-sector ATPase // inferred from sequence similarity,MAP00193 // ATP synthesis /// MAP02040 // Flagellar assembly /// MAP03070 // Type III secretion system,"IPR000711 // H+-transporting two-sector ATPase, delta (OSCP) subunit",OSCP // ATP synthase delta (OSCP) subunit;7.7e-47,"IPB000711 // ATP synthase, delta (OSCP) subunit;4.8e-11",
147858_at,6659,109,126,66,1.2,-1.7,5.162450348,0.012093869,FBgn0035008,CG3494,37903,,,,,,"IPR003592 // Leucine-rich repeat, outlier /// IPR001611 // Leucine-rich repeat",LRR // Leucine Rich Repeat;1.6e-10,PR00019 // Leucine-rich repeat signature;3e-05,"d1dcea3 // c.10.2.2 // Rab geranylgeranyltransferase alpha-subunit, C-terminal domain ;2.57e-18"
148577_at,7378,147,150,89,1.0,-1.7,3.186714976,0.012093869,FBgn0036162,CG6140,39281,EC:4.2.1.2      ,,5739 // mitochondrion // inferred from sequence similarity,3824 // enzyme // extended:inferred from electronic annotation; lyase_1; 2.3e-186 /// 8797 // aspartate ammonia-lyase // extended:inferred from sequence similarity; 4.3.1.1; 1.73e-166 /// 8797 // aspartate ammonia-lyase // extended:inferred from sequence similarity; 4.3.1.1; 1.2e-163 /// 4333 // fumarate hydratase // inferred from sequence similarity,MAP00020 // Citrate cycle (TCA cycle) /// MAP00720 // Reductive carboxylate cycle (CO2 fixation),"IPR005677 // Fumarate hydratase, class II /// IPR000362 // Fumarate lyase",lyase_1 // Lyase;2.3e-186,IPB000362 // Fumarate lyase;6.1e-16,d1dofa_ // a.127.1.1 // Adenylosuccinate lyase ;3.21e-118
144160_i_at,2961,3739,3482,2255,-1.1,-1.7,5.307918982,0.012093869,FBgn0026780,Qcr9,,,,,,,,,,
153344_at,12145,3539,3773,2135,1.1,-1.7,7.380090194,0.012093869,FBgn0032833,CG10664,35279,EC:1.9.3.1      ,,5739 // mitochondrion // inferred from sequence similarity /// 5743 // mitochondrial inner membrane // inferred from electronic annotation,4129 // cytochrome c oxidase // inferred from sequence similarity,MAP00190 // Oxidative phosphorylation,IPR004203 // Cytochrome c oxidase subunit IV,COX4 // Cytochrome c oxidase subunit IV;2.7e-89,,
150115_at,8916,373,302,225,-1.2,-1.7,3.830022096,0.012093869,FBgn0038567,CG14316,42163,,,,,,,,,
141387_at,188,634,671,383,1.1,-1.7,4.50352945,0.012093869,FBgn0035473,mge,38459,,,5742 // mitochondrial outer membrane translocase complex // inferred from sequence similarity /// 5742 // mitochondrial outer membrane translocase complex // non-traceable author statement /// 5739 // mitochondrion // inferred from direct assay,15450 // protein translocase // inferred from sequence similarity,,,,,
